subject_id,step,angle,translation,GD_EP,GD_EP_Q,GD_EP_G,CD_EP,CD_EP_Q,CD_EP_G,GD_IP,CD_IP
fCMR_Siemens_027,220,2.3453,2.7208,0.131,0.131,0.131,1.5037,1.5037,1.5037,0.1692,5.5404
fCMR_Siemens_006,220,2.7894,2.5213,0.2629,0.6152,0.7121,0.6754,0.6754,0.6754,0.7596,3.4711
fCMR_Siemens_144,220,1.3921,1.979,0.1734,0.1734,0.1734,0.6579,0.6579,0.6579,0.1903,2.8501
fCMR_Siemens_068,220,1.6956,2.0273,0.762,0.7619,0.7619,1.5646,1.5646,1.5646,0.7727,4.6682
fCMR_Siemens_198,220,1.0097,2.6504,0.286,0.2861,0.2861,2.7486,2.7486,2.7486,0.3208,7.5018
fCMR_Siemens_018,221,2.4479,3.3686,0.4284,0.4271,0.4267,0.9597,0.9597,0.9597,0.4584,3.4255
fCMR_Siemens_113,221,2.4785,2.283,0.1284,0.3721,0.1286,9.0594,9.0594,9.0594,0.1859,19.7619
fCMR_Siemens_027,221,2.7782,1.5235,0.0855,0.0855,0.0855,0.7308,0.7308,0.7308,0.1649,2.8368
fCMR_Siemens_006,221,2.4208,3.5306,0.2543,0.2545,0.2546,1.5028,1.5028,1.5028,0.2644,3.9448
fCMR_Siemens_144,221,1.9996,3.3493,0.2524,0.3758,0.4108,1.449,1.449,1.449,0.5447,5.254
fCMR_Siemens_068,221,1.0097,1.2629,0.2785,0.2785,0.2785,3.0891,3.0891,3.0891,0.313,7.723
fCMR_Siemens_198,221,2.6431,1.9197,0.2889,0.2889,0.2889,0.9711,0.9711,0.9711,0.2966,4.0843
fCMR_Siemens_018,222,2.453,1.5692,0.4075,0.4081,0.4083,0.5997,0.5997,0.5997,0.4282,2.543
fCMR_Siemens_113,222,1.3413,1.9495,0.179,0.179,0.179,8.1897,8.1897,8.1897,0.1931,17.7627
fCMR_Siemens_027,222,2.6593,1.8786,0.1525,0.1522,0.1521,4.3986,4.3986,4.3986,0.2274,10.6601
fCMR_Siemens_006,222,1.6111,2.0899,0.4383,0.451,0.455,1.5696,1.5696,1.5696,0.4767,7.2934
fCMR_Siemens_144,222,2.6263,2.6744,0.0912,0.0912,0.0912,0.4127,0.4127,0.4127,0.132,1.5334
fCMR_Siemens_068,222,2.7964,2.7025,0.5141,0.5143,0.5144,1.6477,1.6477,1.6477,0.5281,4.1628
fCMR_Siemens_198,222,3.126,1.9837,0.2094,0.2094,0.2094,0.6441,0.6441,0.6441,0.2278,2.9551
fCMR_Siemens_018,223,1.9228,2.1061,0.2299,0.2508,0.2573,1.521,1.521,1.521,0.3642,5.4581
fCMR_Siemens_113,223,0.9345,2.6096,0.0682,0.0682,0.0682,3.6333,3.6333,3.6333,0.1025,8.122
fCMR_Siemens_027,223,2.1746,2.4873,0.1687,0.1688,0.1688,1.7873,1.7873,1.7873,0.194,5.8723
fCMR_Siemens_006,223,2.8844,2.8007,0.3163,0.3163,0.3163,1.1332,1.1332,1.1332,0.3378,2.7702
fCMR_Siemens_144,223,1.7778,2.2858,0.1438,0.3191,0.1438,2.309,2.309,2.309,0.1891,5.3144
fCMR_Siemens_068,223,1.889,1.2365,0.769,0.7696,0.7698,0.453,0.453,0.453,0.7745,2.717
fCMR_Siemens_198,223,2.984,2.2638,0.3159,0.316,0.316,0.9061,0.9061,0.9061,0.3262,2.8329
fCMR_Siemens_018,224,2.795,3.4025,0.3671,0.3748,0.3773,2.7125,2.7125,2.7125,0.4323,9.3941
fCMR_Siemens_113,224,1.9543,1.5876,0.0638,0.0638,0.0638,6.1799,6.1799,6.1799,0.0859,12.9699
fCMR_Siemens_027,224,2.4864,3.2568,0.1669,0.1669,0.1669,3.3712,3.3712,3.3712,0.2006,8.365
fCMR_Siemens_006,224,2.2472,2.0226,0.2637,0.2637,0.2637,3.8615,3.8615,3.8615,0.2839,8.8073
fCMR_Siemens_144,224,2.5658,2.2248,0.1437,0.1437,0.1437,1.7663,1.7663,1.7663,0.1527,5.165
fCMR_Siemens_068,224,2.6168,1.3498,0.6264,0.6278,0.6283,0.6107,0.6107,0.6107,0.6517,3.868
fCMR_Siemens_198,224,1.8101,2.6191,0.225,0.4561,0.2249,0.8102,0.8102,0.8102,0.2422,2.8368
fCMR_Siemens_018,225,2.5162,1.8566,0.1282,0.1284,0.1284,0.4442,0.4442,0.4442,0.1692,1.4971
fCMR_Siemens_113,225,2.6126,3.0203,0.0592,0.0592,0.0592,4.9802,4.9802,4.9802,0.0783,11.117
fCMR_Siemens_027,225,2.254,2.5596,0.2143,0.5786,0.2144,1.5243,1.5243,1.5243,0.2575,4.3261
fCMR_Siemens_006,225,2.8906,2.8829,0.2395,0.2396,0.2396,2.4594,2.4594,2.4594,0.2576,6.1053
fCMR_Siemens_144,225,2.8484,3.219,0.1072,0.1072,0.1072,1.9317,1.9317,1.9317,0.1139,5.539
fCMR_Siemens_068,225,2.968,2.4532,0.5387,0.5478,0.5506,3.7082,3.7082,3.7082,0.6178,16.5049
fCMR_Siemens_198,225,3.0964,3.4337,0.2229,0.2228,0.2228,0.3964,0.3964,0.3964,0.2501,2.684
fCMR_Siemens_018,226,1.525,2.2882,0.1373,0.1431,0.1449,2.0665,2.0665,2.0665,0.2688,8.9581
fCMR_Siemens_113,226,3.1063,1.9207,0.1086,0.1086,0.1086,5.0974,5.0974,5.0974,0.1395,10.7804
fCMR_Siemens_027,226,1.046,3.0236,0.1757,0.1757,0.1757,0.2461,0.2461,0.2461,0.2242,3.2676
fCMR_Siemens_006,226,2.8953,2.6174,0.3993,0.4162,0.4216,1.1515,1.1515,1.1515,0.4876,4.6364
fCMR_Siemens_144,226,2.2919,2.4449,0.1039,0.1039,0.1039,2.4021,2.4021,2.4021,0.1445,6.5066
fCMR_Siemens_068,226,2.79,2.668,0.6619,0.6617,0.6617,1.1581,1.1581,1.1581,0.6789,3.9652
fCMR_Siemens_198,226,2.6759,2.126,0.1968,0.1966,0.1965,0.84,0.84,0.84,0.2659,2.2839
fCMR_Siemens_018,227,2.6364,3.0536,0.6149,0.615,0.6151,1.4551,1.4551,1.4551,0.6387,5.9351
fCMR_Siemens_113,227,2.0731,2.1529,0.0584,0.0584,0.0584,3.9286,3.9286,3.9286,0.1138,9.1148
fCMR_Siemens_027,227,0.7094,2.4231,0.1452,0.1452,0.1452,0.8421,0.8421,0.8421,0.164,3.1822
fCMR_Siemens_006,227,2.0815,2.063,0.3127,0.3126,0.3126,2.5642,2.5642,2.5642,0.3423,7.9654
fCMR_Siemens_144,227,1.4986,1.5079,0.1731,0.1726,0.1724,2.9373,2.9373,2.9373,0.2463,6.5236
fCMR_Siemens_068,227,2.0987,1.9902,0.553,0.5713,0.5769,0.8711,0.8711,0.8711,0.5966,4.1868
fCMR_Siemens_198,227,2.6487,2.2741,0.2265,0.2265,0.2265,1.7706,1.7706,1.7706,0.2598,5.6131
fCMR_Siemens_018,228,1.4549,1.5859,0.1572,0.1624,0.164,1.7476,1.7476,1.7476,0.282,5.7269
fCMR_Siemens_113,228,2.2514,2.6984,0.1095,0.1095,0.1095,5.9221,5.9221,5.9221,0.1458,13.4948
fCMR_Siemens_027,228,1.8327,2.4528,0.2104,0.2106,0.2106,0.501,0.501,0.501,0.2404,2.5634
fCMR_Siemens_006,228,2.9233,3.0749,0.4226,0.4231,0.4233,2.7221,2.7221,2.7221,0.4739,7.1072
fCMR_Siemens_144,228,2.7393,0.9236,0.0815,0.0816,0.0816,0.5315,0.5315,0.5315,0.1182,2.3488
fCMR_Siemens_068,228,1.9609,3.4319,0.4999,0.5034,0.5045,2.2319,2.2319,2.2319,0.5441,8.0155
fCMR_Siemens_198,228,1.4092,1.8702,0.2081,0.2082,0.2082,0.7958,0.7958,0.7958,0.2367,3.677
fCMR_Siemens_018,229,1.6129,1.7313,0.2172,0.2228,0.2245,1.061,1.061,1.061,0.3728,4.5477
fCMR_Siemens_113,229,2.0517,2.7698,0.1352,0.1353,0.1353,6.043,6.043,6.043,0.1486,13.8741
fCMR_Siemens_027,229,1.6784,1.5516,0.1429,0.1429,0.1429,3.6104,3.6104,3.6104,0.1721,10.2192
fCMR_Siemens_006,229,3.1265,3.0505,0.3319,0.3321,0.3322,1.5456,1.5456,1.5456,0.3444,5.0166
fCMR_Siemens_144,229,1.9291,2.5658,0.1202,0.1201,0.1201,1.9051,1.9051,1.9051,0.1946,5.1126
fCMR_Siemens_068,229,1.0948,1.8947,0.5426,0.5431,0.5433,1.7113,1.7113,1.7113,0.5528,5.015
fCMR_Siemens_198,229,1.6163,0.9465,0.1849,0.1849,0.1849,1.2433,1.2433,1.2433,0.2437,4.4374
fCMR_Siemens_018,230,2.9371,0.9508,0.1446,0.1447,0.1448,1.7942,1.7942,1.7942,0.193,5.6957
fCMR_Siemens_113,230,3.0397,3.2178,0.0571,0.0571,0.0571,5.9494,5.9494,5.9494,0.1178,13.3098
fCMR_Siemens_027,230,0.724,1.0018,0.1448,0.1449,0.1449,1.3217,1.3217,1.3217,0.1619,4.5144
fCMR_Siemens_006,230,2.8826,2.0731,0.3759,0.3763,0.3764,2.6376,2.6376,2.6376,0.3908,6.1936
fCMR_Siemens_144,230,1.3803,3.3784,0.1619,0.1619,0.1619,1.0103,1.0103,1.0103,0.1854,3.51
fCMR_Siemens_068,230,2.998,1.7493,0.5591,0.559,0.5589,0.8862,0.8862,0.8862,0.5669,3.4209
fCMR_Siemens_198,230,2.4666,2.4733,0.2483,0.2483,0.2483,0.3052,0.3052,0.3052,0.2726,3.6128
fCMR_Siemens_018,231,2.2671,2.4358,0.3,0.0937,0.3001,1.9227,1.9227,1.9227,0.3929,6.6176
fCMR_Siemens_113,231,2.3551,1.4695,0.098,0.0981,0.0981,6.5632,6.5632,6.5632,0.1238,13.7048
fCMR_Siemens_027,231,3.0444,1.5302,0.1354,0.1354,0.1353,2.7238,2.7238,2.7238,0.1992,7.2893
fCMR_Siemens_006,231,2.5809,1.8215,0.2777,0.6798,0.7892,1.1238,1.1238,1.1238,0.8377,6.42
fCMR_Siemens_144,231,2.4167,2.1415,0.24,0.24,0.24,2.8583,2.8583,2.8583,0.2474,6.8069
fCMR_Siemens_068,231,1.9407,2.9423,0.2869,0.2869,0.2868,6.1785,6.1785,6.1785,0.3092,14.7487
fCMR_Siemens_198,231,1.1964,2.2909,0.2726,0.2726,0.2726,2.1365,2.1365,2.1365,0.29,6.5645
fCMR_Siemens_018,232,1.2317,2.2627,0.0842,0.161,0.0848,1.4281,1.4281,1.4281,0.238,4.4613
fCMR_Siemens_113,232,1.944,2.5157,0.026,0.0259,0.0259,3.8647,3.8647,3.8647,0.0998,8.7227
fCMR_Siemens_027,232,1.7664,0.738,0.0655,0.0654,0.0654,0.414,0.414,0.414,0.1029,3.1013
fCMR_Siemens_006,232,2.5961,2.2631,0.2228,0.7006,0.4614,0.7579,0.7579,0.7579,0.8105,5.6519
fCMR_Siemens_144,232,2.8775,2.4668,0.2553,0.4136,0.7309,1.9326,1.9326,1.9326,0.7935,6.8734
fCMR_Siemens_068,232,2.7657,2.9264,0.4781,0.4794,0.4798,1.1015,1.1015,1.1015,0.503,5.224
fCMR_Siemens_198,232,2.1006,2.458,0.2355,0.3206,0.2358,1.5637,1.5637,1.5637,0.2856,6.2958
fCMR_Siemens_018,233,2.9324,1.5475,0.3014,0.3031,0.3036,0.6636,0.6636,0.6636,0.3359,4.7844
fCMR_Siemens_113,233,2.9107,2.6905,0.147,0.147,0.147,7.7851,7.7851,7.7851,0.173,17.4968
fCMR_Siemens_027,233,1.5096,1.6772,0.1326,0.1326,0.1326,1.9545,1.9545,1.9545,0.1634,5.6694
fCMR_Siemens_006,233,1.3219,2.184,0.2798,0.282,0.2827,0.52,0.52,0.52,0.2974,2.933
fCMR_Siemens_144,233,2.8485,1.6989,0.1833,0.1834,0.1834,3.9211,3.9211,3.9211,0.1996,10.5241
fCMR_Siemens_068,233,2.657,3.309,0.8351,0.8338,0.8334,0.1254,0.1254,0.1254,0.8473,2.2392
fCMR_Siemens_198,233,1.5532,2.8825,0.2891,0.2891,0.2891,2.245,2.245,2.245,0.3004,6.8755
fCMR_Siemens_018,234,2.565,1.8542,0.2017,0.2021,0.2022,0.6464,0.6464,0.6464,0.2131,2.1245
fCMR_Siemens_113,234,2.2441,2.338,0.0426,0.0426,0.0426,5.665,5.665,5.665,0.1104,12.8054
fCMR_Siemens_027,234,2.482,2.2539,0.1688,0.1688,0.1688,0.5968,0.5968,0.5968,0.2058,3.0974
fCMR_Siemens_006,234,2.5648,2.2683,0.3067,0.307,0.307,1.8228,1.8228,1.8228,0.3197,5.1961
fCMR_Siemens_144,234,2.5279,3.0691,0.0723,0.0723,0.0723,0.5699,0.5699,0.5699,0.1198,2.2785
fCMR_Siemens_068,234,1.2701,2.7294,0.5691,0.5686,0.5685,0.6338,0.6338,0.6338,0.5741,2.6837
fCMR_Siemens_198,234,2.9475,2.4043,0.2174,0.2174,0.2174,1.4739,1.4739,1.4739,0.2379,4.442
fCMR_Siemens_018,235,2.231,2.0954,0.3918,0.3933,0.3937,0.3647,0.3647,0.3647,0.4303,5.3167
fCMR_Siemens_113,235,2.8752,1.908,0.0948,0.0949,0.0949,6.2434,6.2434,6.2434,0.1375,13.644
fCMR_Siemens_027,235,2.2832,2.6645,0.098,0.0982,0.0983,2.913,2.913,2.913,0.1778,6.6527
fCMR_Siemens_006,235,1.597,3.0886,0.2536,0.2536,0.2536,1.7476,1.7476,1.7476,0.2723,4.532
fCMR_Siemens_144,235,2.4532,2.4572,0.0961,0.0959,0.0959,1.5586,1.5586,1.5586,0.1861,5.3255
fCMR_Siemens_068,235,2.5722,2.9862,0.5889,0.5891,0.5891,1.032,1.032,1.032,0.5986,4.3008
fCMR_Siemens_198,235,1.3538,2.6531,0.2375,0.2375,0.2375,1.8079,1.8079,1.8079,0.243,5.2068
fCMR_Siemens_018,236,2.9629,2.5511,0.3948,0.401,0.403,0.6158,0.6158,0.6158,0.4287,4.895
fCMR_Siemens_113,236,3.0616,2.541,0.1199,0.1199,0.1199,5.4158,5.4158,5.4158,0.137,13.0044
fCMR_Siemens_027,236,1.3955,3.9632,0.2733,0.273,0.273,2.9738,2.9738,2.9738,0.3113,7.8319
fCMR_Siemens_006,236,2.5542,3.1077,0.1159,0.116,0.116,2.7504,2.7504,2.7504,0.173,6.2766
fCMR_Siemens_144,236,1.9142,0.9866,0.1073,0.1073,0.1073,2.1677,2.1677,2.1677,0.1369,5.3134
fCMR_Siemens_068,236,1.7495,3.1671,0.7966,0.7965,0.7965,1.5699,1.5699,1.5699,0.8109,4.8323
fCMR_Siemens_198,236,1.2082,2.9827,0.3272,0.3271,0.3271,1.104,1.104,1.104,0.3463,3.5251
fCMR_Siemens_018,237,3.0066,1.5413,0.2123,0.2123,0.2123,0.6182,0.6182,0.6182,0.2267,3.6346
fCMR_Siemens_113,237,1.354,3.277,0.127,0.127,0.127,4.6478,4.6478,4.6478,0.1547,11.4838
fCMR_Siemens_027,237,1.9297,2.9551,0.1422,0.1422,0.1422,1.2603,1.2603,1.2603,0.1753,4.1819
fCMR_Siemens_006,237,1.2152,2.1116,0.431,0.2787,0.8516,0.9436,0.9436,0.9436,0.8823,5.6428
fCMR_Siemens_144,237,2.9052,2.4156,0.0795,0.0795,0.0795,2.2022,2.2022,2.2022,0.1142,5.6088
fCMR_Siemens_068,237,1.7368,4.1254,0.5867,0.5864,0.5863,0.7049,0.7049,0.7049,0.6066,3.5724
fCMR_Siemens_198,237,1.8647,3.3582,0.2341,0.2341,0.2341,1.3172,1.3172,1.3172,0.248,4.2944
fCMR_Siemens_018,238,2.2122,1.8045,0.2352,0.2375,0.2383,0.6634,0.6634,0.6634,0.2563,3.5806
fCMR_Siemens_113,238,2.2252,3.2799,0.0459,0.0459,0.0459,6.1488,6.1488,6.1488,0.0781,13.6165
fCMR_Siemens_027,238,1.7498,1.4037,0.1213,0.1215,0.1215,0.1735,0.1735,0.1735,0.1571,3.9835
fCMR_Siemens_006,238,2.8818,2.8639,0.1859,0.1859,0.1859,2.1657,2.1657,2.1657,0.2287,5.25
fCMR_Siemens_144,238,2.0552,1.2606,0.1734,0.1931,0.1734,1.6628,1.6628,1.6628,0.2028,5.158
fCMR_Siemens_068,238,1.9469,1.9271,0.3595,0.3594,0.3594,5.4549,5.4549,5.4549,0.3846,15.5375
fCMR_Siemens_198,238,1.9592,2.7125,0.2494,0.2705,0.2494,0.5821,0.5821,0.5821,0.2895,3.81
fCMR_Siemens_018,239,2.9986,3.4852,0.454,0.454,0.454,0.5465,0.5465,0.5465,0.4584,2.4865
fCMR_Siemens_113,239,1.7476,3.2804,0.1349,0.1348,0.1348,4.9882,4.9882,4.9882,0.2002,10.767
fCMR_Siemens_027,239,2.6819,3.1844,0.4702,0.5511,0.5748,5.1007,5.1007,5.1007,0.6155,13.9252
fCMR_Siemens_006,239,1.7294,2.6663,0.2275,0.2276,0.2277,2.1369,2.1369,2.1369,0.2603,6.4364
fCMR_Siemens_144,239,2.9218,3.0983,0.1728,0.1728,0.1728,1.2164,1.2164,1.2164,0.2112,3.6832
fCMR_Siemens_068,239,2.3476,1.9769,0.276,0.2765,0.2766,4.8639,4.8639,4.8639,0.3047,11.7451
fCMR_Siemens_198,239,3.0378,2.8775,0.2083,0.2083,0.2083,0.9365,0.9365,0.9365,0.2492,3.7353
fCMR_Siemens_018,240,2.9381,1.4813,0.1529,0.1544,0.1549,1.2513,1.2513,1.2513,0.1963,4.5717
fCMR_Siemens_113,240,1.892,3.0893,0.0799,0.0798,0.0797,4.9469,4.9469,4.9469,0.1622,12.1868
fCMR_Siemens_027,240,2.0714,2.6718,0.1455,0.1455,0.1455,0.3443,0.3443,0.3443,0.1647,2.2141
fCMR_Siemens_006,240,2.3479,2.6997,0.2794,0.2866,0.2888,1.5167,1.5167,1.5167,0.4724,5.7566
fCMR_Siemens_144,240,0.3629,2.459,0.1374,0.1372,0.1372,1.8204,1.8204,1.8204,0.1993,5.4764
fCMR_Siemens_068,240,1.6121,2.9502,0.3878,0.3878,0.3878,3.1158,3.1158,3.1158,0.4026,7.1651
fCMR_Siemens_198,240,3.0855,1.949,0.2291,0.2291,0.2291,0.4282,0.4282,0.4282,0.2381,4.1242
fCMR_Siemens_018,241,2.4294,1.3792,0.3041,0.3059,0.3065,2.0909,2.0909,2.0909,0.4102,8.0784
fCMR_Siemens_113,241,2.4044,3.1324,0.1937,0.1936,0.1935,9.9043,9.9043,9.9043,0.2064,21.5206
fCMR_Siemens_027,241,2.691,2.5782,0.1938,0.1946,0.1948,0.7798,0.7798,0.7798,0.3012,3.4637
fCMR_Siemens_006,241,1.3885,2.5674,0.2817,0.2816,0.2816,0.9673,0.9673,0.9673,0.2952,3.1572
fCMR_Siemens_144,241,1.5127,3.6293,0.1501,0.1502,0.1502,1.5799,1.5799,1.5799,0.1664,5.2897
fCMR_Siemens_068,241,2.0807,3.129,0.3061,0.306,0.306,1.3823,1.3823,1.3823,0.3172,4.6112
fCMR_Siemens_198,241,1.9655,3.1301,0.269,0.2689,0.2689,0.7691,0.7691,0.7691,0.2888,3.6236
fCMR_Siemens_018,242,1.3371,2.8792,0.215,0.2159,0.2162,1.0489,1.0489,1.0489,0.2579,3.7466
fCMR_Siemens_113,242,2.9583,2.6694,0.0495,0.0494,0.0494,2.7348,2.7348,2.7348,0.1116,6.5833
fCMR_Siemens_027,242,0.4327,2.8661,0.1076,0.1077,0.1077,1.0009,1.0009,1.0009,0.1486,3.4064
fCMR_Siemens_006,242,2.7754,1.0833,0.206,0.206,0.206,2.526,2.526,2.526,0.2144,6.0427
fCMR_Siemens_144,242,3.1273,2.922,0.1358,0.1358,0.1358,1.7415,1.7415,1.7415,0.1945,4.874
fCMR_Siemens_068,242,2.3773,1.7121,0.3739,0.9101,0.3758,1.5529,1.5529,1.5529,0.4483,4.0545
fCMR_Siemens_198,242,3.1089,1.3494,0.2069,0.2071,0.2071,0.4753,0.4753,0.4753,0.233,3.2169
fCMR_Siemens_018,243,3.0734,3.5264,0.0972,0.0973,0.0973,0.7437,0.7437,0.7437,0.2022,5.2132
fCMR_Siemens_113,243,2.1485,2.1907,0.035,0.0701,0.0349,8.4846,8.4846,8.4846,0.1174,19.394
fCMR_Siemens_027,243,2.6967,2.6387,0.1007,0.1007,0.1007,2.8907,2.8907,2.8907,0.177,7.3412
fCMR_Siemens_006,243,2.493,2.4502,0.3048,0.3047,0.3047,1.7823,1.7823,1.7823,0.3282,4.965
fCMR_Siemens_144,243,0.6995,2.8821,0.0783,0.0782,0.0782,1.2139,1.2139,1.2139,0.1471,4.2814
fCMR_Siemens_068,243,2.7407,1.9483,0.3631,0.365,0.3656,3.4186,3.4186,3.4186,0.3916,9.0894
fCMR_Siemens_198,243,1.9049,2.8383,0.2075,0.1309,0.2075,0.8681,0.8681,0.8681,0.2516,3.6091
fCMR_Siemens_018,244,2.6987,2.2396,0.1721,0.1725,0.1726,1.9189,1.9189,1.9189,0.2327,5.0482
fCMR_Siemens_113,244,0.9722,0.9943,0.075,0.0751,0.0751,4.8729,4.8729,4.8729,0.1137,11.2994
fCMR_Siemens_027,244,2.6466,2.7243,0.0751,0.0751,0.0751,0.5484,0.5484,0.5484,0.1754,2.5626
fCMR_Siemens_006,244,2.6146,1.7418,0.2775,0.2775,0.2775,3.6345,3.6345,3.6345,0.306,9.5884
fCMR_Siemens_144,244,2.9013,1.5722,0.118,0.118,0.118,2.03,2.03,2.03,0.1701,5.2935
fCMR_Siemens_068,244,2.7028,2.1495,0.5222,0.5264,0.5277,1.1044,1.1044,1.1044,0.5586,4.0823
fCMR_Siemens_198,244,1.7253,1.3224,0.2255,0.2255,0.2255,0.3571,0.3571,0.3571,0.2422,2.3505
fCMR_Siemens_018,245,1.9223,1.7055,0.1477,0.1477,0.1477,1.1594,1.1594,1.1594,0.2072,4.6036
fCMR_Siemens_113,245,2.5196,2.031,0.1176,0.1177,0.1177,8.2259,8.2259,8.2259,0.1648,17.8114
fCMR_Siemens_027,245,2.8251,2.7307,0.2033,0.2034,0.2034,2.8937,2.8937,2.8937,0.2418,7.4201
fCMR_Siemens_006,245,3.1271,1.9761,0.3102,0.174,0.3151,2.2854,2.2854,2.2854,0.3652,5.3861
fCMR_Siemens_144,245,2.8102,1.9216,0.1507,0.1507,0.1507,1.7196,1.7196,1.7196,0.1908,4.267
fCMR_Siemens_068,245,0.7438,3.4156,0.489,0.4898,0.49,4.5541,4.5541,4.5541,0.5391,11.8346
fCMR_Siemens_198,245,3.0446,2.3457,0.2887,0.2888,0.2888,2.3909,2.3909,2.3909,0.304,5.638
fCMR_Siemens_018,246,0.8089,2.0797,0.1998,0.1998,0.1998,0.8226,0.8226,0.8226,0.2457,3.6998
fCMR_Siemens_113,246,1.2652,1.4283,0.0486,0.0486,0.0486,6.2904,6.2904,6.2904,0.1,13.5074
fCMR_Siemens_027,246,2.6641,2.9717,0.1079,0.1079,0.1079,0.4339,0.4339,0.4339,0.1367,1.6688
fCMR_Siemens_006,246,2.2757,2.0797,0.285,0.2871,0.808,1.4503,1.4503,1.4503,0.8326,5.7314
fCMR_Siemens_144,246,2.0972,3.425,0.0691,0.0691,0.069,2.3182,2.3182,2.3182,0.1133,5.6163
fCMR_Siemens_068,246,2.4941,1.6959,0.493,0.4939,0.4942,0.5981,0.5981,0.5981,0.5065,3.2034
fCMR_Siemens_198,246,1.6436,2.721,0.2287,0.2287,0.2286,0.3529,0.3529,0.3529,0.2504,3.3362
fCMR_Siemens_018,247,2.2636,3.3509,0.292,0.5215,0.3043,0.6454,0.6454,0.6454,0.4088,3.6714
fCMR_Siemens_113,247,2.9718,2.8502,0.0917,0.0917,0.0917,5.2059,5.2059,5.2059,0.1199,11.8846
fCMR_Siemens_027,247,2.9654,3.6943,0.116,0.116,0.116,4.3368,4.3368,4.3368,0.1554,12.435
fCMR_Siemens_006,247,1.8274,1.5687,0.3579,0.6772,0.7634,1.3188,1.3188,1.3188,0.7834,5.8617
fCMR_Siemens_144,247,1.9733,2.1654,0.1203,0.1527,0.1203,2.0562,2.0562,2.0562,0.1294,4.7532
fCMR_Siemens_068,247,2.8,1.9337,0.3432,0.3433,0.3434,2.1748,2.1748,2.1748,0.3518,5.4977
fCMR_Siemens_198,247,1.5712,3.1299,0.2971,0.2972,0.2972,1.3909,1.3909,1.3909,0.3386,5.3419
fCMR_Siemens_018,248,2.2691,2.8031,0.1719,0.1727,0.173,2.793,2.793,2.793,0.2253,9.1524
fCMR_Siemens_113,248,2.8724,2.5059,0.0436,0.0436,0.0436,4.5485,4.5485,4.5485,0.1143,10.2153
fCMR_Siemens_027,248,2.6687,2.5984,0.1198,0.1196,0.1196,0.8616,0.8616,0.8616,0.2106,4.5361
fCMR_Siemens_006,248,3.0539,3.14,0.2267,0.2267,0.2267,1.3339,1.3339,1.3339,0.2354,4.7698
fCMR_Siemens_144,248,1.9842,3.1735,0.203,0.203,0.203,1.9735,1.9735,1.9735,0.2153,4.5103
fCMR_Siemens_068,248,2.3755,3.5036,0.2659,0.2658,0.2658,1.5247,1.5247,1.5247,0.3395,4.3953
fCMR_Siemens_198,248,2.5723,2.3233,0.2754,0.6396,0.2754,1.3144,1.3144,1.3144,0.282,5.4192
fCMR_Siemens_018,249,2.1598,1.4324,0.1232,0.123,0.123,1.5822,1.5822,1.5822,0.22,5.7863
fCMR_Siemens_113,249,1.5499,0.2567,0.1202,0.1203,0.1203,4.4185,4.4185,4.4185,0.1372,10.8316
fCMR_Siemens_027,249,2.8678,1.3656,0.1378,0.1376,0.1376,0.7752,0.7752,0.7752,0.2294,2.2673
fCMR_Siemens_006,249,1.6966,2.6444,0.2022,0.6282,0.7531,2.3924,2.3924,2.3924,0.7852,11.2804
fCMR_Siemens_144,249,2.1098,2.9252,0.1922,0.1925,0.1926,1.4584,1.4584,1.4584,0.2374,4.4897
fCMR_Siemens_068,249,2.1945,1.9988,0.5791,0.5833,0.5847,0.3282,0.3282,0.3282,0.6054,2.1147
fCMR_Siemens_198,249,2.0809,1.8959,0.2748,0.6041,0.4669,0.4799,0.4799,0.4799,0.6559,6.5
